stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
U50N2,,50.04404,14.44940,,,3,U50S1,2,U50L1,
U50N3,,50.04413,14.44926,,,3,U50S1,2,U50L2,
U50N4,,50.04482,14.44812,,,3,U50S1,1,U50L2,
U50S1E11,"Lidl",50.04458,14.44900,,,2,U50S1,1,U50L0,
U50N5,,50.04456,14.44897,,,3,U50S1,1,U50L1,
U50S1E7,"ul. Olbrachtova, BUS Brumlovka",50.04449,14.44808,,,2,U50S1,2,U50L0,
U50S1E6,"ul. Olbrachtova, BUS Dvorce",50.04476,14.44763,,,2,U50S1,2,U50L0,
U50S1E5,"Budějovická ul., Pacovská ul.",50.04505,14.44777,,,2,U50S1,2,U50L0,
U50N6,,50.04494,14.44796,,,3,U50S1,1,U50L1,
U50N7,,50.04460,14.44823,,,3,U50S1,2,U50L1,
U50N8,,50.04392,14.44960,,,3,U50S1,1,U50L1,
U50N9,,50.04358,14.45009,,,3,U50S1,1,U50L1,
U50N10,,50.04338,14.45043,,,3,U50S1,1,U50L1,
U50S1E1,"ul. Antala Staška, BUS Zelený pruh",50.04336,14.44983,,,2,U50S1,2,U50L0,
U50S1E2,"ul. Antala Staška, Úřad MČ Praha 4",50.04319,14.45014,,,2,U50S1,2,U50L0,
U50S1E3,"ul. Antala Staška, Úřad MČ Praha 4",50.04367,14.45086,,,2,U50S1,1,U50L0,
U50N11,,50.04481,14.44814,,,3,U50S1,2,U50L1,
U50N12,,50.04483,14.44810,,,3,U50S1,1,U50L1,
U602S1E1,"BUS Anděl, Velká Ohrada",50.05081,14.35333,,,2,U602S1,2,U602L0,
U602S1E2,"BUS Vypich, Bavorská",50.05106,14.35328,,,2,U602S1,2,U602L0,
U602S1E10,"ul. Seydlerova, Parkoviště P+R",50.05064,14.35106,,,2,U602S1,1,U602L0,
U602S1E8,"Petržílkova ul., Bucharova ul.",50.05086,14.35100,,,2,U602S1,1,U602L0,
U602S1E6,"zájezdová doprava",50.05083,14.35133,,,2,U602S1,1,U602L1N,
U602N1,,50.05090,14.35291,,,3,U602S1,0,U602L1,
U602N2,,50.05078,14.35139,,,3,U602S1,1,U602L1,
U602N3,,50.05094,14.35322,,,3,U602S1,0,U602L0,
U602N4,,50.05075,14.35107,,,3,U602S1,1,U602L0,
U897S1E7,"linky PID příjezd",50.10908,14.57678,,,2,U897S1,1,U897L0,
U897S1E8,"linky PID příjezd",50.10901,14.57626,,,2,U897S1,1,U897L0,
U897N2,,50.10912,14.57744,,,3,U897S1,1,U897L0,
U897N7,,50.10912,14.57756,,,3,U897S1,1,U897L1N,
U897N8,,50.10896,14.57765,,,3,U897S1,1,U897L1N,
U897N10,,50.10914,14.57758,,,3,U897S1,1,U897L0,
U897N12,,50.10898,14.57766,,,3,U897S1,1,U897L0,
U897S1E4,"E1",50.10886,14.57765,,,2,U897S1,1,U897L1,
U897S1E2,"E2",50.10917,14.57754,,,2,U897S1,1,U897L1N,
U897S1E3,"E1",50.10884,14.57732,,,2,U897S1,1,U897L0,
U897S1E10,"E1",50.10874,14.57650,,,2,U897S1,1,U897L0,
U897S1E1,"E1",50.10885,14.57762,,,2,U897S1,1,U897L0,
U897S1E9,"linky PID příjezd",50.10915,14.57735,,,2,U897S1,1,U897L0,
U897N33,,50.10895,14.57769,,,3,U897S1,1,U897L1,
U510S1E2,"E2",50.10658,14.49296,,,2,U510S1,2,U510L0,
U510S1E3,"E3",50.10661,14.49281,,,2,U510S1,2,U510L0,
U510S1E1,"E1",50.10640,14.49299,,,2,U510S1,2,U510L0,
U510N1,,50.10638,14.49233,,,3,U510S1,2,U510L1,
U510N2,,50.10649,14.49272,,,3,U510S1,2,U510L0,
U52S1E1,"BUS Bohdalec, Vršovice",50.03106,14.49188,,,2,U52S1,1,U52L0,
U52S1E3,"BUS Bohdalec, Vršovice",50.03100,14.49175,,,2,U52S1,2,U52L0,
U52S1E5,"Starochodovská ul., Chodovská tvrz",50.03122,14.49228,,,2,U52S1,2,U52L0,
U52S1E4,"BUS Písnice, Lhotka",50.03097,14.49116,,,2,U52S1,1,U52L0,
U52S1E2,"BUS Písnice, Lhotka",50.03081,14.49128,,,2,U52S1,1,U52L0,
U52S1E6,"Centrum Chodov",50.03084,14.49121,,,2,U52S1,1,U52L1,
U52S1E7,"Centrum Chodov",50.03143,14.49195,,,2,U52S1,0,U52L1,
U52N1,,50.03140,14.49152,,,3,U52S1,1,U52L2,
U52N2,,50.03133,14.49167,,,3,U52S1,1,U52L1,
U52N3,,50.03137,14.49148,,,3,U52S1,1,U52L2,
U52N4,,50.03135,14.49152,,,3,U52S1,1,U52L1,
U52N5,,50.03134,14.49176,,,3,U52S1,1,U52L1,
U52N6,,50.03112,14.49179,,,3,U52S1,1,U52L1,
U52S1E8,"Parkoviště P+R",50.03143,14.49202,,,2,U52S1,0,U52L1,
U52N7,,50.03086,14.49124,,,3,U52S1,1,U52L1,
U52N8,,50.03133,14.49209,,,3,U52S1,0,U52L1,
U52N9,,50.03108,14.49170,,,3,U52S1,1,U52L1,
U321S1E5,"Evropská x Banskobystrická",50.10017,14.39200,,,2,U321S1,1,U321L0,
U321S1E4,"Evropská, hotel Diplomat",50.10021,14.39163,,,2,U321S1,0,U321L0,
U321S1E1,"Evropská x Šolínova",50.10070,14.39201,,,2,U321S1,0,U321L0,
U321S1E2,"Evropská, TRAM Divoká Šárka",50.10042,14.39153,,,2,U321S1,0,U321L0,
U321S1E3,"Evropská, TRAM centrum",50.10033,14.39153,,,2,U321S1,0,U321L0,
U321S1E8,"Evropská, BUS Roztoky",50.10069,14.39330,,,2,U321S1,1,U321L0,
U321S1E9,"Evropská, BUS Roztoky",50.10064,14.39280,,,2,U321S1,0,U321L0,
U321S1E7,"Vítězné náměstí, BUS Suchdol",50.10083,14.39419,,,2,U321S1,0,U321L0,
U321S1E6,"Vítězné náměstí, TRAM",50.10025,14.39475,,,2,U321S1,0,U321L0,
U321N1,,50.10044,14.39182,,,3,U321S1,0,U321L1,
U321N2,,50.10035,14.39183,,,3,U321S1,0,U321L1,
U321N3,,50.10023,14.39192,,,3,U321S1,0,U321L1,
U321N4,,50.10019,14.39200,,,3,U321S1,1,U321L1,
U321N5,,50.10065,14.39311,,,3,U321S1,1,U321L1,
U321N6,,50.10067,14.39330,,,3,U321S1,1,U321L1,
U321N7,,50.10067,14.39413,,,3,U321S1,0,U321L1,
U321N8,,50.10031,14.39451,,,3,U321S1,0,U321L1,
U321N9,,50.10051,14.39402,,,3,U321S1,0,U321L1,
U321N10,,50.10055,14.39394,,,3,U321S1,1,U321L1,
U321N11,,50.10042,14.39227,,,3,U321S1,0,U321L1,
U321N12,,50.10043,14.39249,,,3,U321S1,0,U321L2,
U321N13,,50.10055,14.39391,,,3,U321S1,1,U321L2,
U321N14,,50.10049,14.39382,,,3,U321S1,1,U321L2,
U321N15,,50.10056,14.39203,,,3,U321S1,0,U321L1,
U1071S1E1,"Černokostelecká ul., TRAM, BUS",50.07572,14.51544,,,2,U1071S1,1,U1071L0,
U118S1E1,"BUS Vysočany, Prosek",50.07819,14.46094,,,2,U118S1,2,U118L0,
U118S1E3,"Vinohradská tř., Olšanské hřbitovy",50.07803,14.46133,,,2,U118S1,2,U118L0,
U118S1E5,"TRAM Náměstí Míru, Anděl",50.07792,14.46144,,,2,U118S1,2,U118L0,
U118S1E4,"TRAM Palmovka, Strašnice",50.07783,14.46144,,,2,U118S1,2,U118L0,
U118S1E2,"Jičínská ul.",50.07753,14.46111,,,2,U118S1,2,U118L0,
U118S1E6,"Vinohradská tř., Chrudimská ul.",50.07769,14.46131,,,2,U118S1,2,U118L0,
U118S1E7,"Atrium",50.07808,14.46130,,,2,U118S1,2,U118L0,
U118N1,,50.07818,14.46187,,,3,U118S1,0,U118L1,
U118N2,,50.07811,14.46112,,,3,U118S1,0,U118L1,
U118N3,,50.07791,14.46116,,,3,U118S1,0,U118L1,
U118N4,,50.07771,14.46113,,,3,U118S1,0,U118L1,
U118N5,,50.07812,14.46126,,,3,U118S1,0,U118L1,
U689S1E306,"E6",50.08964,14.43850,,,2,U689S1,2,U689L0,
U689S1E303,"E3",50.08987,14.43955,,,2,U689S1,2,U689L0,
U689S1E305,"E5",50.09032,14.43892,,,2,U689S1,1,U689L0,
U689S1E304,"E4",50.09010,14.43972,,,2,U689S1,2,U689L0,
U689S1E202,"E2 linka B/ E2 line B",50.09036,14.43739,,,2,U689S1,1,U689L0,
U689N1,,50.09032,14.43741,,,3,U689S1,1,U689L4,
U689S1E201,"E1 linka B/ E1 line B",50.09119,14.43947,,,2,U689S1,2,U689L0,
U689S1E301,"E1 linka C/ E1 line C",50.09108,14.43967,,,2,U689S1,2,U689L0,
U689N2,,50.09102,14.43935,,,3,U689S1,0,U689L0,
U689N4,,50.09073,14.43950,,,3,U689S1,0,U689L0,
U689S1E302,"E2 linka C/ E2 line C",50.08959,14.43940,,,2,U689S1,2,U689L0,
U689N7,,50.09018,14.43911,,,3,U689S1,1,U689L1,
U689N8,,50.09009,14.43952,,,3,U689S1,0,U689L1,
U689N9,,50.08982,14.43936,,,3,U689S1,0,U689L1,
U689N10,,50.08976,14.43931,,,3,U689S1,0,U689L1,
U689N11,,50.08971,14.43882,,,3,U689S1,0,U689L1,
U689N12,,50.08953,14.43889,,,3,U689S1,1,U689L1,
U689N13,,50.08980,14.43912,,,3,U689S1,1,U689L1,
U689N14,,50.08972,14.43905,,,3,U689S1,1,U689L1,
U689N17,,50.09055,14.43942,,,3,U689S1,0,U689L2,
U689N18,,50.09021,14.43925,,,3,U689S1,0,U689L2,
U689N19,,50.08986,14.43908,,,3,U689S1,0,U689L2,
U689N20,,50.08962,14.43894,,,3,U689S1,1,U689L2,
U689N21,,50.09004,14.43916,,,3,U689S1,0,U689L3,
U689N22,,50.09030,14.43849,,,3,U689S1,0,U689L3,
U689N23,,50.09028,14.43794,,,3,U689S1,0,U689L4,
U689N24,,50.09048,14.43767,,,3,U689S1,1,U689L4,
U689N25,,50.09049,14.43767,,,3,U689S1,1,U689L5,
U689N26,,50.09049,14.43783,,,3,U689S1,0,U689L5,
U689N27,,50.09047,14.43748,,,3,U689S1,0,U689L5,
U689N28,,50.09052,14.43856,,,3,U689S1,0,U689L5,
U286S1E2,"E2",50.03039,14.52586,,,2,U286S1,2,U286L0,
U286S1E3,"E3",50.03053,14.52672,,,2,U286S1,2,U286L0,
U286S1E1,"E1",50.03103,14.52869,,,2,U286S1,1,U286L0,
U286N1,,50.03071,14.52628,,,3,U286S1,0,U286L2,
U286N2,,50.03067,14.52605,,,3,U286S1,0,U286L1,
U286N3,,50.03088,14.52766,,,3,U286S1,1,U286L2,
U286N4,,50.03095,14.52819,,,3,U286S1,1,U286L0,
U286N5,,50.03036,14.52560,,,3,U286S1,0,U286L1,
U286N6,,50.03051,14.52650,,,3,U286S1,0,U286L1,
U142N1,,50.08318,14.43368,,,3,U142S1,0,U142L1,
U142N2,,50.08317,14.43360,,,3,U142S1,0,U142L0,
U142N3,,50.08323,14.43372,,,3,U142S1,0,U142L0,
U142N4,,50.08325,14.43366,,,3,U142S1,0,U142L1,
U142N5,,50.08389,14.43418,,,3,U142S1,0,U142L0,
U142N6,,50.08391,14.43413,,,3,U142S1,0,U142L1,
U142N7,,50.08399,14.43419,,,3,U142S1,0,U142L0,
U142N8,,50.08396,14.43423,,,3,U142S1,0,U142L1,
U142N9,,50.08376,14.43463,,,3,U142S1,0,U142L1,
U142N10,,50.08378,14.43457,,,3,U142S1,0,U142L0,
U142N11,,50.08384,14.43462,,,3,U142S1,0,U142L1,
U142N12,,50.08385,14.43468,,,3,U142S1,0,U142L0,
U142N13,,50.08302,14.43409,,,3,U142S1,0,U142L0,
U142N14,,50.08307,14.43405,,,3,U142S1,0,U142L1,
U142N15,,50.08312,14.43409,,,3,U142S1,0,U142L0,
U142N16,,50.08311,14.43414,,,3,U142S1,0,U142L1,
U142N17,,50.08395,14.43432,,,3,U142S1,0,U142L1,
U142N18,,50.08396,14.43433,,,3,U142S1,0,U142L0,
U142N19,,50.08387,14.43456,,,3,U142S1,0,U142L1,
U142N20,,50.08389,14.43457,,,3,U142S1,0,U142L0,
U142S1E1,"Václavské nám., Státní opera",50.08318,14.43352,,,2,U142S1,0,U142L0,
U142S1E3,"Masarykovo nádr., Hybernská ul., TRAM",50.08406,14.43416,,,2,U142S1,0,U142L0,
U142S1E13,"Parking Wilsonova, BUS",50.08338,14.43463,,,2,U142S1,0,U142L2N,
U142N21,,50.08339,14.43460,,,3,U142S1,0,U142L0,
U142N22,,50.08301,14.43507,,,3,U142S1,0,U142L2N,
U142N23,,50.08340,14.43537,,,3,U142S1,0,U142L2N,
U142S1E16,,50.08323,14.43513,,,2,U142S1,0,U142L2N,
U142N24,,50.08303,14.43498,,,3,U142S1,0,U142L1N,
U142N25,,50.08342,14.43528,,,3,U142S1,0,U142L1N,
U142N26,,50.08289,14.43500,,,3,U142S1,0,U142L2N,
U142N27,,50.08378,14.43522,,,3,U142S1,0,U142L0,
U142N28,,50.08285,14.43449,,,3,U142S1,0,U142L0,
U142N29,,50.08320,14.43522,,,3,U142S1,0,U142L2N,
U142N30,,50.08336,14.43467,,,3,U142S1,0,U142L1N,
U142N31,,50.08282,14.43460,,,3,U142S1,0,U142L1N,
U142N32,,50.08375,14.43531,,,3,U142S1,1,U142L1N,
U142N34,,50.08363,14.43595,,,3,U142S1,0,U142L2N,
U142N35,,50.08360,14.43593,,,3,U142S1,0,U142L1N,
U142S1E12,"Historická budova nádraží",50.08291,14.43493,,,2,U142S1,2,U142L2N,
U142S1E11,"Historická budova nádraží",50.08352,14.43541,,,2,U142S1,0,U142L2N,
U142S1E8,"Nástupiště (jih)",50.08266,14.43515,,,2,U142S1,1,U142L1N,
U142S1E7,"Nástupiště / platforms",50.08314,14.43550,,,2,U142S1,1,U142L1N,
U142S1E6,"Nástupiště (sever)",50.08360,14.43585,,,2,U142S1,0,U142L1N,
U115S1E4,"E4",50.10972,14.44047,,,2,U115S1,1,U115L0,
U115S1E5,"E5",50.10978,14.44014,,,2,U115S1,1,U115L0,
U115S1E1,"E1",50.10831,14.44042,,,2,U115S1,1,U115L0,
U115S1E2,"E2",50.10831,14.44064,,,2,U115S1,1,U115L0,
U115S1E3,"E3",50.10836,14.44086,,,2,U115S1,1,U115L0,
U115S1E6,"E6",50.10964,14.43931,,,2,U115S1,1,U115L0,
U115N1,,50.10931,14.43974,,,3,U115S1,1,U115L1,
U115N2,,50.10945,14.43964,,,3,U115S1,1,U115L0,
U115N3,,50.10855,14.44044,,,3,U115S1,1,U115L1,
U115N4,,50.10844,14.44054,,,3,U115S1,1,U115L0,
U115N5,,50.10965,14.43962,,,3,U115S1,1,U115L0,
U163S1E2,"ul. Badeniho",50.09717,14.40536,,,2,U163S1,2,U163L0,
U163S1E1,"Pražský hrad",50.09700,14.40442,,,2,U163S1,2,U163L0,
U163S1E3,"TRAM Holešovice, centrum, Letná",50.09712,14.40412,,,2,U163S1,2,U163L0,
U163S1E4,"TRAM Petřiny, Střešovice, Břevnov",50.09726,14.40406,,,2,U163S1,2,U163L0,
U163S1E5,"BUS, Dálková doprava",50.09740,14.40396,,,2,U163S1,2,U163L0,
U163S1E6,"ul. Milady Horákové",50.09751,14.40455,,,2,U163S1,2,U163L0,
U163S1E7,"ul. Milady Horákové",50.09740,14.40418,,,2,U163S1,1,U163L0,
U163S1E8,"Praha-Dejvice, BUS Hanspaulka",50.09785,14.40411,,,2,U163S1,2,U163L0,
U163N1,,50.09730,14.40383,,,3,U163S1,0,U163L2,
U163N2,,50.09711,14.40472,,,3,U163S1,0,U163L1,
U163N3,,50.09732,14.40432,,,3,U163S1,0,U163L1,
U163N4,,50.09717,14.40439,,,3,U163S1,0,U163L1,
U163N6,,50.09696,14.40457,,,3,U163S1,0,U163L1,
U163N7,,50.09746,14.40427,,,3,U163S1,0,U163L1,
U163N8,,50.09748,14.40436,,,3,U163S1,0,U163L1,
U163N9,,50.09744,14.40412,,,3,U163S1,0,U163L1,
U163N10,,50.09774,14.40415,,,3,U163S1,0,U163L1,
U163N11,,50.09739,14.40419,,,3,U163S1,1,U163L0,
U163N12,,50.09702,14.40496,,,3,U163S1,0,U163L1,
U1154S1E2,"Sluneční nám., Petržílkova ul.",50.04992,14.34150,,,2,U1154S1,1,U1154L0,
U1154S1E4,"Sluneční nám.",50.04986,14.34192,,,2,U1154S1,1,U1154L0,
U1154S1E1,"Poliklinika Lípa, BUS",50.05000,14.34181,,,2,U1154S1,1,U1154L0,
U1154N1,,50.04988,14.34194,,,3,U1154S1,1,U1154L0,
U1154N2,,50.04988,14.34196,,,3,U1154S1,1,U1154L1,
U1154N3,,50.04993,14.34203,,,3,U1154S1,1,U1154L1,
U1154N4,,50.04992,14.34189,,,3,U1154S1,0,U1154L0,
U655S1E1,"E1",50.09729,14.46453,,,2,U655S1,2,U655L0,
U655N1,,50.09707,14.46375,,,3,U655S1,2,U655L1,
U655N2,,50.09724,14.46436,,,3,U655S1,2,U655L0,
U190S1E4,"E4",50.07536,14.42992,,,2,U190S1,0,U190L0,
U190S1E1,"E1",50.07534,14.43063,,,2,U190S1,0,U190L0,
U190S1E2,"E2",50.07547,14.43058,,,2,U190S1,0,U190L0,
U190S1E3,"E3",50.07556,14.43050,,,2,U190S1,0,U190L0,
U190S1E5,"E5",50.07410,14.43049,,,2,U190S1,1,U190L0,
U190N1,,50.07480,14.43024,,,3,U190S1,0,U190L2,
U190N2,,50.07410,14.43046,,,3,U190S1,1,U190L1,
U190N3,,50.07414,14.43034,,,3,U190S1,1,U190L2,
U190N4,,50.07411,14.43035,,,3,U190S1,1,U190L1,
U190N5,,50.07522,14.43025,,,3,U190S1,0,U190L1,
U190N6,,50.07537,14.43028,,,3,U190S1,0,U190L1,
U685S1E2,"BUS Stará Stodůlecká, Malá Ohrada",50.05453,14.37117,,,2,U685S1,2,U685L0,
U685S1E1,"BUS Malvazinky, Smíchov",50.05442,14.37114,,,2,U685S1,2,U685L0,
U685N1,,50.05436,14.37065,,,3,U685S1,2,U685L1,
U685N2,,50.05444,14.37100,,,3,U685S1,2,U685L0,
U209S1E1,"E1",50.07767,14.44897,,,2,U209S1,2,U209L0,
U209S1E5,"E5",50.07728,14.44950,,,2,U209S1,2,U209L0,
U209S1E2,"E2",50.07725,14.44844,,,2,U209S1,2,U209L0,
U209S1E3,"E3",50.07700,14.44883,,,2,U209S1,2,U209L0,
U209S1E4,"E4",50.07708,14.44925,,,2,U209S1,2,U209L0,
U209N1,,50.07756,14.45006,,,3,U209S1,0,U209L2,
U209N2,,50.07744,14.44936,,,3,U209S1,0,U209L1,
U209N3,,50.07739,14.44910,,,3,U209S1,0,U209L1,
U209N4,,50.07724,14.44903,,,3,U209S1,0,U209L1,
U209N5,,50.07726,14.44919,,,3,U209S1,0,U209L1,
U209N6,,50.07724,14.44883,,,3,U209S1,0,U209L1,
U228S1E1,"Kačerov",50.04186,14.46050,,,2,U228S1,0,U228L0,
U228N1,,50.04174,14.46000,,,3,U228S1,0,U228L1,
U228N2,,50.04171,14.46024,,,3,U228S1,0,U228L0,
U237N1,,50.07565,14.41924,,,3,U237S1,0,U237L1,
U237N2,,50.07596,14.41934,,,3,U237S1,0,U237L1,
U237N3,,50.07593,14.41895,,,3,U237S1,0,U237L1,
U237N4,,50.07569,14.41861,,,3,U237S1,0,U237L1,
U237S1E2,"E2",50.07547,14.41921,,,2,U237S1,0,U237L0,
U237S1E1,"E1",50.07525,14.41877,,,2,U237S1,0,U237L0,
U237S1E5,"E5",50.07571,14.41841,,,2,U237S1,0,U237L0,
U237S1E4,"E4",50.07604,14.41895,,,2,U237S1,0,U237L0,
U237S1E3,"E3",50.07603,14.41953,,,2,U237S1,0,U237L0,
U237N5,,50.07540,14.41880,,,3,U237S1,0,U237L1,
U237N6,,50.07531,14.41857,,,3,U237S1,0,U237L1,
U237N7,,50.07569,14.41893,,,3,U237S1,0,U237L1,
U237N8,,50.07564,14.41906,,,3,U237S1,0,U237L1,
U237N9,,50.07504,14.41805,,,3,U237S1,0,U237L2,
U237N10,,50.07482,14.41757,,,3,U237S1,0,U237L3,
U237N11,,50.07492,14.41779,,,3,U237S1,0,U237L2,
U237N12,,50.07442,14.41655,,,3,U237S1,0,U237L3,
U237S1E9,"E9",50.07269,14.41514,,,2,U237S1,0,U237L0,
U237S1E8,"E8",50.07317,14.41456,,,2,U237S1,0,U237L0,
U237S1E6,"E6",50.07375,14.41520,,,2,U237S1,0,U237L0,
U237S1E7,"E7",50.07333,14.41456,,,2,U237S1,0,U237L0,
U237N13,,50.07436,14.41640,,,3,U237S1,0,U237L2,
U237N14,,50.07419,14.41600,,,3,U237S1,0,U237L2,
U237N15,,50.07375,14.41539,,,3,U237S1,0,U237L1,
U237N16,,50.07362,14.41522,,,3,U237S1,0,U237L1,
U237N17,,50.07333,14.41503,,,3,U237S1,0,U237L1,
U237N18,,50.07317,14.41477,,,3,U237S1,0,U237L1,
U237N19,,50.07333,14.41479,,,3,U237S1,0,U237L1,
U675S1E8,"Katastrální úřad, BUS Bohnice",50.12464,14.45605,,,2,U675S1,2,U675L0,
U675S1E7,"Střelničná ul., Klapkova ul.",50.12457,14.45608,,,2,U675S1,2,U675L0,
U675S1E1,"Kobyliské nám., příměstské linky",50.12411,14.45256,,,2,U675S1,2,U675L0,
U675S1E2,"Kobyliské nám., Čimická ul.",50.12411,14.45178,,,2,U675S1,2,U675L0,
U675S1E3,"Kobyliské nám., Salesiánské centrum",50.12328,14.45231,,,2,U675S1,2,U675L0,
U675S1E4,"Kobyliské nám., ul. Nad Šutkou",50.12344,14.45286,,,2,U675S1,2,U675L0,
U675S1E5,"Kobyliské nám., ul. Pod Sídlištěm",50.12369,14.45286,,,2,U675S1,2,U675L0,
U675S1E9,"BUS Prosek, Hostivař",50.12462,14.45560,,,2,U675S1,2,U675L0,
U675N1,,50.12393,14.45362,,,3,U675S1,0,U675L2,
U675N2,,50.12368,14.45257,,,3,U675S1,0,U675L1,
U675N3,,50.12410,14.45238,,,3,U675S1,0,U675L1,
U675N4,,50.12358,14.45261,,,3,U675S1,0,U675L1,
U675N5,,50.12402,14.45240,,,3,U675S1,0,U675L1,
U675N6,,50.12431,14.45492,,,3,U675S1,0,U675L2,
U675N7,,50.12455,14.45581,,,3,U675S1,0,U675L0,
U675N8,,50.12357,14.45284,,,3,U675S1,0,U675L1,
U675N9,,50.12338,14.45230,,,3,U675S1,0,U675L1,
U675N10,,50.12411,14.45194,,,3,U675S1,0,U675L1,
U675N11,,50.12466,14.45577,,,3,U675S1,0,U675L0,
U675N12,,50.12440,14.45507,,,3,U675S1,1,U675L2,
U675S1E10,"BUS Prosek, Hostivař",50.12442,14.45511,,,2,U675S1,1,U675L0,
U75N1,,50.11038,14.51557,,,3,U75S1,0,U75L1,
U75N2,,50.11038,14.51556,,,3,U75S1,0,U75L0,
U75N3,,50.11041,14.51584,,,3,U75S1,0,U75L1,
U75N4,,50.11040,14.51537,,,3,U75S1,0,U75L0,
U75S1E1,"TRAM Lehovec, Palmovka",50.11044,14.51519,,,2,U75S1,0,U75L0,
U758S1E1,"E1",50.09358,14.45178,,,2,U758S1,2,U758L0,
U758S1E2,"E2",50.09366,14.45174,,,2,U758S1,2,U758L0,
U758N1,,50.09351,14.45174,,,3,U758S1,0,U758L0,
U758N2,,50.09271,14.45200,,,3,U758S1,0,U758L2,
U758N3,,50.09274,14.45215,,,3,U758S1,0,U758L1,
U758N4,,50.09312,14.45195,,,3,U758S1,0,U758L1,
U758S1E3,"E3",50.09363,14.45158,,,2,U758S1,0,U758L0,
U78S1E8,"Střelničná ul., Opálkova ul.",50.12661,14.46883,,,2,U78S1,2,U78L0,
U78S1E7,"Sídliště Ládví, OD Ládví",50.12683,14.46969,,,2,U78S1,2,U78L0,
U78S1E6,"Střelničná ul., BUS Bohnice",50.12664,14.47022,,,2,U78S1,2,U78L0,
U78S1E4,"TRAM centrum",50.12647,14.47003,,,2,U78S1,2,U78L0,
U78S1E1,"Střelničná ul., BUS Ďáblice",50.12619,14.46947,,,2,U78S1,1,U78L0,
U78S1E2,"Střelničná ul., Parkoviště P+R",50.12625,14.47033,,,2,U78S1,1,U78L0,
U78S1E5,"Střelničná ul, obchodní pasáž",50.12667,14.46989,,,2,U78S1,1,U78L0,
U78S1E3,"TRAM Sídliště Ďáblice",50.12639,14.47003,,,2,U78S1,2,U78L0,
U78N1,,50.12646,14.46982,,,3,U78S1,1,U78L1,
U78N2,,50.12638,14.46984,,,3,U78S1,1,U78L1,
U78N3,,50.12622,14.46987,,,3,U78S1,1,U78L1,
U78N4,,50.12671,14.46977,,,3,U78S1,0,U78L1,
U78N5,,50.12667,14.46987,,,3,U78S1,1,U78L1,
U78N6,,50.12665,14.46949,,,3,U78S1,2,U78L1,
U78N7,,50.12666,14.46974,,,3,U78S1,2,U78L2,
U78N8,,50.12662,14.46920,,,3,U78S1,2,U78L2,
U78N9,,50.12667,14.46985,,,3,U78S1,1,U78L2,
U78N10,,50.12672,14.47010,,,3,U78S1,2,U78L1,
U78N11,,50.12661,14.46892,,,3,U78S1,2,U78L1,
U78N12,,50.12662,14.46979,,,3,U78S1,1,U78L1,
U1000S1E1,"BUS Kbely, Vinoř",50.12486,14.51636,,,2,U1000S1,2,U1000L0,
U1000S1E3,"Listova ul.",50.12495,14.51589,,,2,U1000S1,2,U1000L0,
U1000S1E4,"BUS Prosek, Palmovka",50.12531,14.51631,,,2,U1000S1,2,U1000L0,
U1000S1E7,"Beladova ul.",50.12481,14.51678,,,2,U1000S1,2,U1000L0,
U1000S1E10,"Parkoviště P+R",50.12516,14.51561,,,2,U1000S1,2,U1000L0,
U1000S1E12,"příměstské linky PID",50.12537,14.51577,,,2,U1000S1,2,U1000L0,
U1000S1E13,"manipulační stání",50.12571,14.51567,,,2,U1000S1,2,U1000L0,
U1000N1,,50.12458,14.51621,,,3,U1000S1,1,U1000L2,
U1000N2,,50.12519,14.51630,,,3,U1000S1,1,U1000L1,
U1000N3,,50.12504,14.51677,,,3,U1000S1,1,U1000L1,
U1000N4,,50.12518,14.51599,,,3,U1000S1,1,U1000L1,
U1000N5,,50.12478,14.51621,,,3,U1000S1,1,U1000L1,
U1000N6,,50.12496,14.51622,,,3,U1000S1,1,U1000L1,
U1000N7,,50.12563,14.51578,,,3,U1000S1,2,U1000L1,
U1000S1E8,"BUS Letňany, Čakovice",50.12520,14.51687,,,2,U1000S1,1,U1000L0,
U1000N8,,50.12518,14.51580,,,3,U1000S1,1,U1000L1,
U1000N9,,50.12512,14.51680,,,3,U1000S1,1,U1000L1,
U1000N10,,50.12493,14.51678,,,3,U1000S1,1,U1000L1,
U1000N11,,50.12495,14.51608,,,3,U1000S1,1,U1000L1,
U1000N12,,50.12498,14.51636,,,3,U1000S1,1,U1000L1,
U1007S1E2,"Parkoviště",50.04497,14.32281,,,2,U1007S1,1,U1007L0,
U1007S1E1,"BUS Břevnov, Motol, Řepy",50.04517,14.32214,,,2,U1007S1,1,U1007L0,
U1007S1E3,"Kettnerova ul., Obchodní centrum",50.04531,14.32231,,,2,U1007S1,1,U1007L0,
U1007N1,,50.04538,14.32192,,,3,U1007S1,1,U1007L1,
U1007N2,,50.04528,14.32216,,,3,U1007S1,1,U1007L0,
U1007N3,,50.04533,14.32215,,,3,U1007S1,1,U1007L1,
U1007N4,,50.04531,14.32219,,,3,U1007S1,1,U1007L0,
U258S1E3,"Obchodní centrum, Archeologická ul.",50.04458,14.33161,,,2,U258S1,1,U258L0,
U258S1E1,"Obchodní centrum, Archeologická ul.",50.04453,14.33161,,,2,U258S1,2,U258L0,
